Anio;Mes;CodigoPais;PaisOrigen;CodigoDepto;DepartamentoDestino;Partida;Cadena;Producto;CodigoUnidad;CantidadUnidades;ValorMilesCIFDol;ValorMilesPesos;ValorMilesFOBDol;VolumenToneladas
2015;Marzo;149;Canadá;25;Cundinamarca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;54420;129.23;334563.64;111.62;54.42
2015;Marzo;149;Canadá;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;4353.75;46.87;122178.23;45.29;4.35
2015;Marzo;149;Canadá;76;Valle del Cauca;1804001200 - Manteca de cacao, con un índice de acidez expresado en ácido oleico superior a 1% peroinferior o igual a 1.65%.;Cacao y su Industria;Cacao;KG;1269;15.68;39877.39;13.27;1.27
2015;Marzo;149;Canadá;76;Valle del Cauca;1804001200 - Manteca de cacao, con un índice de acidez expresado en ácido oleico superior a 1% peroinferior o igual a 1.65%.;Cacao y su Industria;Cacao;KG;556;6.87;17471.88;5.81;0.56
2015;Marzo;105;Brasil;25;Cundinamarca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;2000;12.53;31866.14;8.76;2
2015;Marzo;386;Italia;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;68.08;2.28;5955.84;1.6;0.07
2015;Marzo;275;Francia;11;Bogotá;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;60;0.54;1411.27;0.37;0.06
2015;Marzo;275;Francia;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;168;0.74;1919.11;0.51;0.17
2015;Marzo;386;Italia;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;170;1.3;3402.47;0.62;0.17
2015;Marzo;589;Perú;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;3997.44;22.17;56380.44;21.99;4
2015;Marzo;589;Perú;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;38778.71;197.14;496205.75;195.63;38.78
2015;Marzo;589;Perú;76;Valle del Cauca;1805000000 - Cacao en polvo sin adición de azúcar ni otro edulcorante.;Cacao y su Industria;Cacao;KG;4000;16.02;41868.7;15.2;4
2015;Marzo;589;Perú;52;Nariño;1801001900 - Los demás cacaos crudos en grano, entero o partido.;Cacao y su Industria;Cacao;KG;30150;28.01;69585.88;26.38;30.15
2015;Marzo;105;Brasil;5;Antioquia;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;80;0.22;546.06;0.21;0.08
2015;Marzo;105;Brasil;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;34460.48;520.31;1327497.93;501.37;34.46
2015;Marzo;386;Italia;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;14880;89.37;223651.37;84.8;14.88
2015;Marzo;386;Italia;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;41676;207.57;523964.63;194.09;41.68
2015;Marzo;215;China;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2600;4.28;10920.15;3.44;2.6
2015;Marzo;63;Argentina;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;6307.2;37.97;96586.75;37.25;6.31
2015;Marzo;215;China;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;21288.78;195.4;497405.4;179.45;21.29
2015;Marzo;215;China;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;30403.07;191.78;489366.59;177.18;30.4
2015;Marzo;63;Argentina;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;6399.78;137.22;358145.81;133.97;6.4
2015;Marzo;215;China;44;La Guajira;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;3526.36;13.65;35685.44;12.91;3.53
2015;Marzo;249;Estados Unidos;25;Cundinamarca;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;26294.73;263.84;685425.71;258.77;26.29
2015;Marzo;249;Estados Unidos;25;Cundinamarca;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;16089.49;136.77;342820.55;134.13;16.09
2015;Marzo;249;Estados Unidos;88;San Andrés y Providencia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;742.98;1.97;5015.24;1.86;0.74
2015;Marzo;249;Estados Unidos;25;Cundinamarca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;18143.7;66.86;174513.55;62.33;18.14
2015;Marzo;249;Estados Unidos;8;Atlántico;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;1058.4;1.91;4861.55;1.75;1.06
2015;Marzo;249;Estados Unidos;8;Atlántico;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;163733.77;688.82;1757038.1;673.34;163.73
2015;Marzo;249;Estados Unidos;8;Atlántico;1806900010 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao, sin adición de azúcar, ni otros edulcorantes.;Cacao y su Industria;Chocolates;KG;121.55;2.76;6963.7;2.73;0.12
2015;Marzo;249;Estados Unidos;8;Atlántico;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1385.29;6.39;15864.32;6.04;1.39
2015;Marzo;249;Estados Unidos;11;Bogotá;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;272.11;0.99;2594.07;0.96;0.27
2015;Marzo;249;Estados Unidos;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;95.24;0.67;1716.03;0.65;0.1
2015;Marzo;249;Estados Unidos;44;La Guajira;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;2041.09;8.56;22296.64;7.98;2.04
2015;Marzo;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;1167.22;4.92;12227.79;4.77;1.17
2015;Marzo;249;Estados Unidos;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;3123.4;18.56;47196.83;15.1;3.12
2015;Marzo;249;Estados Unidos;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;564.26;6.24;16202.34;5.54;0.56
2015;Marzo;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;5022;84.92;203900.03;82.07;5.02
2015;Marzo;249;Estados Unidos;11;Bogotá;1806201000 - Las demás preparaciones alimenticias que contengan cacao, sin adición de azúcar, ni otros edulcorantes, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediato;Cacao y su Industria;Cacao;KG;158.9;2.45;6219.9;1.41;0.16
2015;Marzo;249;Estados Unidos;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;80.51;2.3;5868.24;1.95;0.08
2015;Marzo;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;9570;91.03;222572.13;89.56;9.57
2015;Marzo;249;Estados Unidos;11;Bogotá;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;1322.45;5.78;15092;5.59;1.32
2015;Marzo;249;Estados Unidos;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;4724.43;70.33;179325.4;65.63;4.72
2015;Marzo;249;Estados Unidos;44;La Guajira;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;8697.39;50.71;128966.72;48.36;8.7
2015;Marzo;249;Estados Unidos;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;1731.24;33.28;84634.8;30.17;1.73
2015;Marzo;249;Estados Unidos;5;Antioquia;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;598.91;11.2;28490.93;10.13;0.6
2015;Marzo;249;Estados Unidos;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2776.03;10.75;28054.34;10.47;2.78
2015;Marzo;249;Estados Unidos;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;89;0.69;1743.9;0.61;0.09
2015;Marzo;249;Estados Unidos;25;Cundinamarca;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;396.89;2;5219.91;1.96;0.4
2015;Marzo;211;Chile;66;Risaralda;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;3840;15.42;40300.33;15.17;3.84
2015;Marzo;455;Malasia;11;Bogotá;1806209000 - Las demás preparciones alimenticias que contengan cacao, en bloques o barras con peso superior a 2 kg, o en forma líquida, pastosa, en polvo, gránulos o en formas similares, en recipientes o envases inmediatos con un contenido superior a 2 kg.;Cacao y su Industria;Cacao;KG;10740;30.04;76632.63;25.4;10.74
2015;Marzo;245;España;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;387.2;4.51;11516.65;4.07;0.39
2015;Marzo;245;España;5;Antioquia;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;2094.24;23.14;59025.68;20.76;2.09
2015;Marzo;245;España;66;Risaralda;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;230.04;1.94;4815.91;1.75;0.23
2015;Marzo;245;España;76;Valle del Cauca;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;2772;28.58;71006.29;26.5;2.77
2015;Marzo;245;España;11;Bogotá;1806320090 - Los demás chocolates y demás preparaciones alimenticas que contengan cacao, en bloques, tabletas o barras, sin rellenar.;Cacao y su Industria;Chocolates;KG;5;0.06;151.7;0.05;0.01
2015;Marzo;493;México;25;Cundinamarca;1806100000 - Cacao en polvo con adición de azúcar u otro edulcorante.;Cacao y su Industria;Cacao;KG;500;3.99;10419.94;2.52;0.5
2015;Marzo;493;México;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;2079;5.73;14236.77;5.13;2.08
2015;Marzo;493;México;11;Bogotá;1806900090 - Los demás chocolates y demás preparaciones alimenticias que contengan cacao.;Cacao y su Industria;Chocolates;KG;76.8;0.55;1442.88;0.53;0.08
2015;Marzo;827;Turquía;11;Bogotá;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;15058.51;19.04;49706.49;15.91;15.06
2015;Marzo;827;Turquía;5;Antioquia;"1806310000 - ""Los demás chocolates y demás preparaciones alimenticias que contengan cacao, en bloques, tabletas o barras, """"rellenos"""".""";Cacao y su Industria;Chocolates;KG;22721;50.91;124489.77;46.55;22.72
